Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"X Wang, L Li, CC Chang, Y Huang","Multi-level reversible data hiding for crypto-imagery via a block-wise substitution-transposition cipher",2022,"Journal of Information Security and …","Elsevier","https://www.sciencedirect.com/science/article/pii/S2214212621002490","",376,"2022-04-08 03:42:37","","","","",,,,,0,0.00,0,4,1,"… techniques in the encrypted image, ie, reversible data hiding in encrypted images (RDHEI) … an image encryption key to encrypt a privacy image, then uploads the disorderly encrypted …","","https://scholar.google.com/scholar?q=related:YzG6AUmT6b8J:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
0,"MT Saleem, Z Tahir","Cost-Oriented Electronic Voting System Using Hashing Function with Digital Persona",2022,"Information Security Handbook","books.google.com","https://books.google.com/books?hl=en&lr=&id=hqFXEAAAQBAJ&oi=fnd&pg=PA213&dq=encrypted+watermarking+blockchain&ots=Dpmni1Ay0U&sig=yB7LwytN-LeJqN6yrM_aZ8K7H4E","",391,"2022-04-08 03:42:37","","","","",,,,,0,0.00,0,2,1,"… In our system, fingerprinting of the vote caster is stored in a database in encrypted form … system using fingerprint biometrics and crypto-watermarking approach. International Journal of …","","https://scholar.google.com/scholar?q=related:E_TG03Cqs8AJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
0,"I Almomani, A Alkhayer, W El-Shafai","A Crypto-Steganography Approach for Hiding Ransomware within HEVC Streams in Android IoT Devices",2022,"Sensors","mdpi.com","https://www.mdpi.com/1424-8220/22/6/2281","",397,"2022-04-08 03:42:37","","","","",,,,,0,0.00,0,3,1,"… This section introduces the crypto-steganography approach that composes three main processes: AES encryption, random pixel selection process, and LSB-based steganography. The …","https://www.mdpi.com/1424-8220/22/6/2281/pdf",""
0,"A Ghorbania, M Saberikamarposhti, M Yadollahi","Using Ribonucleic acid (RNA) and Hénon map in New Image Encryption Scheme",2022,"Optik","Elsevier","https://www.sciencedirect.com/science/article/pii/S0030402622003400","",399,"2022-04-08 03:42:37","","","","",,,,,0,0.00,0,3,1,"… color image encryption and watermarking are proposed to … image encryption/decryption scheme based on blockchain … main features including asymmetric encryption/decryption of …","",""
0,"R Sinhal, S Sharma, IA Ansari, V Bajaj","Multipurpose medical image watermarking for effective security solutions",2022,"Multimedia Tools and …","Springer","https://link.springer.com/article/10.1007/s11042-022-12082-0","",403,"2022-04-08 03:42:37","HTML","10.1007/s11042-022-12082-0","","",,,,,0,0.00,0,4,1,"… scheme using SHA (Secure Hash Algorithm)-256 and AES (advanced encryption standard) encryption for authentication and integrity control of medical images. The scheme has …","https://link.springer.com/article/10.1007/s11042-022-12082-0",""
0,"G Georgieva-Tsaneva, G Bogdanova, E Gospodinova","Mathematically Based Assessment of the Accuracy of Protection of Cardiac Data Realized with the Help of Cryptography and Steganography",2022,"Mathematics","mdpi.com","https://www.mdpi.com/1470720","",404,"2022-04-08 03:42:37","","","","",,,,,0,0.00,0,3,1,"… watermark. Digital encryption of watermarks by quantizing cardiac data was used in this work. … The presented hybrid crypto algorithm used two keys: a public key and a private key. The …","https://www.mdpi.com/2227-7390/10/3/390/pdf",""
5,"D Li, D Han, Z Zheng, TH Weng, H Li, H Liu…","MOOCsChain: A blockchain-based secure storage and sharing scheme for MOOCs learning",2022,"Computer Standards & …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0920548921000921","https://scholar.google.com/scholar?cites=7051200291466367857&as_sdt=2005&sciodt=2007&hl=en",413,"2022-04-08 03:42:37","","","","",,,,,5,5.00,1,7,1,"… Each request includes approximately 1KB-2KB ELRs data, and the computational cost of the storage operation includes data encryption operation and blockchain synchronization time …","","https://scholar.google.com/scholar?q=related:cdP7ZE7l2mEJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
0,"B Ahuja, R Doriya","Bifold-crypto-chaotic steganography for visual data security",2022,"International Journal of Information Technology","Springer","https://link.springer.com/article/10.1007/s41870-022-00861-9","",418,"2022-04-08 03:42:37","","10.1007/s41870-022-00861-9","","",,,,,0,0.00,0,2,1,"… Secret message is encrypted twice with Arnold and Logistic … same time protect it by encrypting hidden keys and by means of … and changed over into a picture as watermark. Soni et al. [5] …","","https://scholar.google.com/scholar?q=related:NBTRxjyrYmwJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
0,"MM Weaver, TF Rodriguez","Robust encoding of machine readable information in host objects and biometrics, and associated decoding and authentication",2022,"US Patent App. 17/408,865","Google Patents","https://patents.google.com/patent/US20220086144A1/en","",419,"2022-04-08 03:42:37","","","","",,,,,0,0.00,0,2,1,"… history record within the blockchain, applying the encoding … private watermark decoding key and/or decrypt an encrypted … The robust watermark technology described in this document …","https://patentimages.storage.googleapis.com/19/65/2d/96bd195801d9ba/US20220086144A1.pdf",""
0,"M Moradi, M Moradkhani…","Enhancing Security on Social Networks with IoT-based Blockchain Hierarchical Structures with Markov Chain",2022,"Journal of Advances in …","jacr.iausari.ac.ir","http://jacr.iausari.ac.ir/article_687913.html","",427,"2022-04-08 03:42:37","","","","",,,,,0,0.00,0,3,1,"… Digital watermarking is generated by the SHA-1 hash … is to achieve encryption algorithm technique based on blockchain, … based on encryption and blockchain structure without limiting …","http://journals.iau.ir/article_687913_3452c707b54b9a9746f002433ddb1229.pdf","https://scholar.google.com/scholar?q=related:dkfSi8fVz1AJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
1,"Y Bieber","Methods, devices and system for generating a watermarked stream",2022,"US Patent 11,259,057","Google Patents","https://patents.google.com/patent/US11259057B2/en","https://scholar.google.com/scholar?cites=13726382061874363100&as_sdt=2005&sciodt=2007&hl=en",436,"2022-04-08 03:42:37","","","","",,,,,1,1.00,1,1,1,"… Each encrypted portion of the TS stream corresponds to a so-called crypto-period, since a crypto-period represents the time interval during which the content, ie the TS stream can be …","https://patentimages.storage.googleapis.com/a3/5e/a4/96d846d796be2d/US11259057.pdf","https://scholar.google.com/scholar?q=related:3LpQgcLnfb4J:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
0,"DR Rachapalli, HK Kalluri","Multi-modal compound biometric feature set security and person authentication using cancelable 2D color barcode pattern generation technique",2022,"International Journal of Information …","Springer","https://link.springer.com/article/10.1007/s41870-021-00819-3","",445,"2022-04-08 03:42:37","","10.1007/s41870-021-00819-3","","",,,,,0,0.00,0,2,1,"… encryption is applyied to protect watermarked face image. The stolen encrypted watermarked facial … watermark attacks due to large key space based encryption and DTCWT-DCT based …","","https://scholar.google.com/scholar?q=related:jmqPPDJp8HgJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
2,"B Prasanalakshmi, K Murugan, K Srinivasan…","Improved authentication and computation of medical data transmission in the secure IoT using hyperelliptic curve cryptography",2022,"The Journal of …","Springer","https://link.springer.com/article/10.1007/s11227-021-03861-x","https://scholar.google.com/scholar?cites=16796679806374092669&as_sdt=2005&sciodt=2007&hl=en",448,"2022-04-08 03:42:37","","10.1007/s11227-021-03861-x","","",,,,,2,2.00,1,4,1,"… in segment encryption is obtained as the encryption of the … watermarked image resembles the original image more closely, meaning that the watermarking method makes the watermark …","","https://scholar.google.com/scholar?q=related:fZ_nkErLGekJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
0,"Y Qin, X Zhou, G Wei","A Crowdsourcing Information Obtaining Scheme Aiming at Senior Netizens Based on Blockchain",2022,"Journal of Sensors","hindawi.com","https://www.hindawi.com/journals/js/2022/6182502/","",452,"2022-04-08 03:42:37","HTML","","","",,,,,0,0.00,0,3,1,"… based on blockchain technology, which uses digital signature and watermarking technology … health records based on blockchain and homomorphic encryption, which uses proxy …","https://www.hindawi.com/journals/js/2022/6182502/",""
0,"R Eswaraiah, T Sudhir, PS Chaitanya","Curvelet Transform Based Watermarking for Telemedicine",2022,"Wireless Personal …","Springer","https://link.springer.com/article/10.1007/s11277-021-08900-7","",457,"2022-04-08 03:42:37","","10.1007/s11277-021-08900-7","","",,,,,0,0.00,0,3,1,"… [8] proposed a crypto-watermarking scheme to commute medical pictures securely amid … supports tamper localization and confidentiality for the ROI through symmetric encryption. …","","https://scholar.google.com/scholar?q=related:zGMN_TaYtDMJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
0,"L Mancy, SMC Vigila","Protection of encrypted medical image using consent based access control",2022,"International Journal of Medical …","inderscienceonline.com","https://www.inderscienceonline.com/doi/abs/10.1504/IJMEI.2022.119310","",460,"2022-04-08 03:42:37","","10.1504/IJMEI.2022.119310","","",,,,,0,0.00,0,2,1,"… Abdel-Nabi and Al-Haj (2017) planned a fine prearranged crypto watermarking algorithm to protect medicinal images broadcasted in electronic health appliances. Khalil (2017) …","","https://scholar.google.com/scholar?q=related:BYPtypthGMAJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
0,"VM Padmapriya, K Thenmozhi…","Misconstrued voice on SC-FDMA for secured comprehension-a cooperative influence of DWT and ECC",2022,"Multimedia Tools and …","Springer","https://link.springer.com/article/10.1007/s11042-022-11996-z","",463,"2022-04-08 03:42:37","","10.1007/s11042-022-11996-z","","",,,,,0,0.00,0,3,1,"… audio watermarking algorithm based on chaotic encryption in … sequence encrypts the watermark to improve watermark … Keys are very crucial elements in a crypto algorithm. Sensitivity …","","https://scholar.google.com/scholar?q=related:vtuozej_7Q8J:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
0,"L Che","Copyright Protection of Literary Works Based on Data Mining Algorithms",2022,"Scientific Programming","hindawi.com","https://www.hindawi.com/journals/sp/2022/2847590/","",466,"2022-04-08 03:42:37","HTML","","","",,,,,0,0.00,0,1,1,"… e use of chaotic sequences to encrypt the watermark not only … works, we can use watermarking algorithm to watermark the … Moscon, “Copyright law on blockchains: between new forms …","https://www.hindawi.com/journals/sp/2022/2847590/",""
7,"G Gulak, A Khedr","System and methods for validating and performing operations on homomorphically encrypted data",2022,"US Patent 11,257,076","Google Patents","https://patents.google.com/patent/US11257076B2/en","https://scholar.google.com/scholar?cites=6153809817880403081&as_sdt=2005&sciodt=2007&hl=en",489,"2022-04-08 03:42:37","","","","",,,,,7,7.00,4,2,1,"… encrypted set of confidential data from the data request is then compared with each set of encrypted … which set of encrypted comparison data matches the encrypted set of confidential …","https://patentimages.storage.googleapis.com/2f/44/47/558a618ff56612/US11257076.pdf","https://scholar.google.com/scholar?q=related:iZwS0my5ZlUJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
0,"T Bhattacharjee, HK Maity, SP Maity","On FPGA implementation in medical secret image sharing with data hiding",2022,"Multimedia Tools and Applications","Springer","https://link.springer.com/article/10.1007/s11042-022-12451-9","",491,"2022-04-08 03:42:37","","10.1007/s11042-022-12451-9","","",,,,,0,0.00,0,3,1,"… A crypto-watermarking scheme on medical images ensures the … An encrypted dual image using RDH scheme for medical … Different data hiding and encryption schemes are realized on …","",""
0,"SK Moon","Software and hardware-based audio-video crypto steganalysis model for enhancing robustness and imperceptibility of secured data",2022,"Multimedia Tools and Applications","Springer","https://link.springer.com/article/10.1007/s11042-022-12353-w","",494,"2022-04-08 03:42:37","","10.1007/s11042-022-12353-w","","",,,,,0,0.00,0,1,1,"… watermarking or steganography approaches in software and hardware environments. In a software platform, the watermarking or … the stego video, only encrypted data is obtained not the …","",""
0,"PK SHARMA, S KAUSHIK, S PANDEY…","Applications of IoT in Medical Technology and Healthcare",2022,"… in Applications of …","books.google.com","https://books.google.com/books?hl=en&lr=&id=SNljEAAAQBAJ&oi=fnd&pg=PA29&dq=encrypted+watermarking+blockchain&ots=RJrIvhhjwS&sig=enxWjwj-5QbYQAgMGeThMH5dXB4","",519,"2022-04-08 03:42:37","","","","",,,,,0,0.00,0,4,1,"… Cryptographic algorithms can be categorized into two types: … and ROI of the image is taken as watermark. The public key is … (9) Update the encrypted image array according to this newly …","",""
